unit,ts,qty
b98d1ad0702d9a38667ab8e15c342126,2021-05-03,0
b98d1ad0702d9a38667ab8e15c342126,2021-05-10,0
b98d1ad0702d9a38667ab8e15c342126,2021-05-17,0
b98d1ad0702d9a38667ab8e15c342126,2021-05-24,0
b98d1ad0702d9a38667ab8e15c342126,2021-05-31,0
b98d1ad0702d9a38667ab8e15c342126,2021-06-07,0
ba5283c3eeff82588e2ecdcb5d0ea5da,2021-03-08,0
ba5283c3eeff82588e2ecdcb5d0ea5da,2021-03-15,0
ba5283c3eeff82588e2ecdcb5d0ea5da,2021-03-22,0
ba5283c3eeff82588e2ecdcb5d0ea5da,2021-03-29,0
ba5283c3eeff82588e2ecdcb5d0ea5da,2021-04-05,0
ba5283c3eeff82588e2ecdcb5d0ea5da,2021-04-12,0
ba5283c3eeff82588e2ecdcb5d0ea5da,2021-04-19,0
ba5283c3eeff82588e2ecdcb5d0ea5da,2021-04-26,0
ba5283c3eeff82588e2ecdcb5d0ea5da,2021-05-03,0
ba5283c3eeff82588e2ecdcb5d0ea5da,2021-05-10,0
ba5283c3eeff82588e2ecdcb5d0ea5da,2021-05-17,0
ba5283c3eeff82588e2ecdcb5d0ea5da,2021-05-24,0
ba5283c3eeff82588e2ecdcb5d0ea5da,2021-05-31,0
ba5283c3eeff82588e2ecdcb5d0ea5da,2021-06-07,0
ba678cfc7cce8504330e3371fcc1b27f,2021-03-08,0
ba678cfc7cce8504330e3371fcc1b27f,2021-03-15,0
ba678cfc7cce8504330e3371fcc1b27f,2021-03-22,0
ba678cfc7cce8504330e3371fcc1b27f,2021-03-29,0
ba678cfc7cce8504330e3371fcc1b27f,2021-04-05,0
ba678cfc7cce8504330e3371fcc1b27f,2021-04-12,0
ba678cfc7cce8504330e3371fcc1b27f,2021-04-19,0
ba678cfc7cce8504330e3371fcc1b27f,2021-04-26,0
ba678cfc7cce8504330e3371fcc1b27f,2021-05-03,0
ba678cfc7cce8504330e3371fcc1b27f,2021-05-10,21
ba678cfc7cce8504330e3371fcc1b27f,2021-05-17,0
ba678cfc7cce8504330e3371fcc1b27f,2021-05-24,0
ba678cfc7cce8504330e3371fcc1b27f,2021-05-31,0
ba678cfc7cce8504330e3371fcc1b27f,2021-06-07,0
ba6c2a3277c2620d5b7ba76e3a1038d5,2021-03-08,0
ba6c2a3277c2620d5b7ba76e3a1038d5,2021-03-15,0
ba6c2a3277c2620d5b7ba76e3a1038d5,2021-03-22,0
ba6c2a3277c2620d5b7ba76e3a1038d5,2021-03-29,0
ba6c2a3277c2620d5b7ba76e3a1038d5,2021-04-05,0
ba6c2a3277c2620d5b7ba76e3a1038d5,2021-04-12,0
ba6c2a3277c2620d5b7ba76e3a1038d5,2021-04-19,0
ba6c2a3277c2620d5b7ba76e3a1038d5,2021-04-26,0
ba6c2a3277c2620d5b7ba76e3a1038d5,2021-05-03,0
ba6c2a3277c2620d5b7ba76e3a1038d5,2021-05-10,0
ba6c2a3277c2620d5b7ba76e3a1038d5,2021-05-17,0
ba6c2a3277c2620d5b7ba76e3a1038d5,2021-05-24,0
ba6c2a3277c2620d5b7ba76e3a1038d5,2021-05-31,0
ba6c2a3277c2620d5b7ba76e3a1038d5,2021-06-07,0
bb113c09fb5b49e3298589fb858fd58b,2021-03-08,0
bb113c09fb5b49e3298589fb858fd58b,2021-03-15,0
bb113c09fb5b49e3298589fb858fd58b,2021-03-22,0
bb113c09fb5b49e3298589fb858fd58b,2021-03-29,0
bb113c09fb5b49e3298589fb858fd58b,2021-04-05,0
bb113c09fb5b49e3298589fb858fd58b,2021-04-12,0
bb113c09fb5b49e3298589fb858fd58b,2021-04-19,0
bb113c09fb5b49e3298589fb858fd58b,2021-04-26,270
bb113c09fb5b49e3298589fb858fd58b,2021-05-03,0
bb113c09fb5b49e3298589fb858fd58b,2021-05-10,79
bb113c09fb5b49e3298589fb858fd58b,2021-05-17,601
bb113c09fb5b49e3298589fb858fd58b,2021-05-24,54
bb113c09fb5b49e3298589fb858fd58b,2021-05-31,0
bb113c09fb5b49e3298589fb858fd58b,2021-06-07,0
bb2a8d93abae18f4cb5b3ae443cbe46f,2021-03-08,0
bb2a8d93abae18f4cb5b3ae443cbe46f,2021-03-15,0
bb2a8d93abae18f4cb5b3ae443cbe46f,2021-03-22,0
bb2a8d93abae18f4cb5b3ae443cbe46f,2021-03-29,0
bb2a8d93abae18f4cb5b3ae443cbe46f,2021-04-05,0
bb2a8d93abae18f4cb5b3ae443cbe46f,2021-04-12,0
bb2a8d93abae18f4cb5b3ae443cbe46f,2021-04-19,0
bb2a8d93abae18f4cb5b3ae443cbe46f,2021-04-26,0
bb2a8d93abae18f4cb5b3ae443cbe46f,2021-05-03,0
bb2a8d93abae18f4cb5b3ae443cbe46f,2021-05-10,0
bb2a8d93abae18f4cb5b3ae443cbe46f,2021-05-17,0
bb2a8d93abae18f4cb5b3ae443cbe46f,2021-05-24,0
bb2a8d93abae18f4cb5b3ae443cbe46f,2021-05-31,0
bb2a8d93abae18f4cb5b3ae443cbe46f,2021-06-07,0
bc1bdcba11f4100625577053a9c1d4d1,2021-03-08,0
bc1bdcba11f4100625577053a9c1d4d1,2021-03-15,0
bc1bdcba11f4100625577053a9c1d4d1,2021-03-22,0
bc1bdcba11f4100625577053a9c1d4d1,2021-03-29,0
bc1bdcba11f4100625577053a9c1d4d1,2021-04-05,0
bc1bdcba11f4100625577053a9c1d4d1,2021-04-12,0
bc1bdcba11f4100625577053a9c1d4d1,2021-04-19,0
bc1bdcba11f4100625577053a9c1d4d1,2021-04-26,0
bc1bdcba11f4100625577053a9c1d4d1,2021-05-03,0
bc1bdcba11f4100625577053a9c1d4d1,2021-05-10,0
bc1bdcba11f4100625577053a9c1d4d1,2021-05-17,0
bc1bdcba11f4100625577053a9c1d4d1,2021-05-24,0
bc1bdcba11f4100625577053a9c1d4d1,2021-05-31,0
bc1bdcba11f4100625577053a9c1d4d1,2021-06-07,0
bc854e965f1c3158db0ccc1d7c598d1e,2021-03-08,0
bc854e965f1c3158db0ccc1d7c598d1e,2021-03-15,0
bc854e965f1c3158db0ccc1d7c598d1e,2021-03-22,0
bc854e965f1c3158db0ccc1d7c598d1e,2021-03-29,0
bc854e965f1c3158db0ccc1d7c598d1e,2021-04-05,0
bc854e965f1c3158db0ccc1d7c598d1e,2021-04-12,0
bc854e965f1c3158db0ccc1d7c598d1e,2021-04-19,0
bc854e965f1c3158db0ccc1d7c598d1e,2021-04-26,65
bc854e965f1c3158db0ccc1d7c598d1e,2021-05-03,41
bc854e965f1c3158db0ccc1d7c598d1e,2021-05-10,-42
bc854e965f1c3158db0ccc1d7c598d1e,2021-05-17,49
bc854e965f1c3158db0ccc1d7c598d1e,2021-05-24,2
bc854e965f1c3158db0ccc1d7c598d1e,2021-05-31,0
bc854e965f1c3158db0ccc1d7c598d1e,2021-06-07,0
bcf128f7b42c74435f20505608f7084c,2021-03-08,0
bcf128f7b42c74435f20505608f7084c,2021-03-15,3
bcf128f7b42c74435f20505608f7084c,2021-03-22,0
bcf128f7b42c74435f20505608f7084c,2021-03-29,10
bcf128f7b42c74435f20505608f7084c,2021-04-05,0
bcf128f7b42c74435f20505608f7084c,2021-04-12,1
bcf128f7b42c74435f20505608f7084c,2021-04-19,0
bcf128f7b42c74435f20505608f7084c,2021-04-26,2
bcf128f7b42c74435f20505608f7084c,2021-05-03,0
bcf128f7b42c74435f20505608f7084c,2021-05-10,-5
bcf128f7b42c74435f20505608f7084c,2021-05-17,8
bcf128f7b42c74435f20505608f7084c,2021-05-24,0
bcf128f7b42c74435f20505608f7084c,2021-05-31,0
bcf128f7b42c74435f20505608f7084c,2021-06-07,0
bd6034489031b0d580c7f80115964091,2021-03-08,0
bd6034489031b0d580c7f80115964091,2021-03-15,0
bd6034489031b0d580c7f80115964091,2021-03-22,0
bd6034489031b0d580c7f80115964091,2021-03-29,0
bd6034489031b0d580c7f80115964091,2021-04-05,0
bd6034489031b0d580c7f80115964091,2021-04-12,0
bd6034489031b0d580c7f80115964091,2021-04-19,0
bd6034489031b0d580c7f80115964091,2021-04-26,0
bd6034489031b0d580c7f80115964091,2021-05-03,0
bd6034489031b0d580c7f80115964091,2021-05-10,0
bd6034489031b0d580c7f80115964091,2021-05-17,0
bd6034489031b0d580c7f80115964091,2021-05-24,0
bd6034489031b0d580c7f80115964091,2021-05-31,0
bd6034489031b0d580c7f80115964091,2021-06-07,0
bdab5862500f45c25b6a6b216316219d,2021-03-08,0
bdab5862500f45c25b6a6b216316219d,2021-03-15,0
bdab5862500f45c25b6a6b216316219d,2021-03-22,0
bdab5862500f45c25b6a6b216316219d,2021-03-29,0
bdab5862500f45c25b6a6b216316219d,2021-04-05,0
bdab5862500f45c25b6a6b216316219d,2021-04-12,0
bdab5862500f45c25b6a6b216316219d,2021-04-19,0
bdab5862500f45c25b6a6b216316219d,2021-04-26,0
bdab5862500f45c25b6a6b216316219d,2021-05-03,0
bdab5862500f45c25b6a6b216316219d,2021-05-10,0
bdab5862500f45c25b6a6b216316219d,2021-05-17,0
bdab5862500f45c25b6a6b216316219d,2021-05-24,0
bdab5862500f45c25b6a6b216316219d,2021-05-31,0
bdab5862500f45c25b6a6b216316219d,2021-06-07,0
bde4f74585ff4511a4ac812ff983cf04,2021-03-08,0
bde4f74585ff4511a4ac812ff983cf04,2021-03-15,0
bde4f74585ff4511a4ac812ff983cf04,2021-03-22,0
bde4f74585ff4511a4ac812ff983cf04,2021-03-29,0
bde4f74585ff4511a4ac812ff983cf04,2021-04-05,0
bde4f74585ff4511a4ac812ff983cf04,2021-04-12,0
bde4f74585ff4511a4ac812ff983cf04,2021-04-19,0
bde4f74585ff4511a4ac812ff983cf04,2021-04-26,0
bde4f74585ff4511a4ac812ff983cf04,2021-05-03,0
bde4f74585ff4511a4ac812ff983cf04,2021-05-10,0
bde4f74585ff4511a4ac812ff983cf04,2021-05-17,0
bde4f74585ff4511a4ac812ff983cf04,2021-05-24,0
bde4f74585ff4511a4ac812ff983cf04,2021-05-31,0
bde4f74585ff4511a4ac812ff983cf04,2021-06-07,0
be3aee91b31d8c0350a2f0ed2d21b9a3,2021-03-08,0
be3aee91b31d8c0350a2f0ed2d21b9a3,2021-03-15,0
be3aee91b31d8c0350a2f0ed2d21b9a3,2021-03-22,0
be3aee91b31d8c0350a2f0ed2d21b9a3,2021-03-29,0
be3aee91b31d8c0350a2f0ed2d21b9a3,2021-04-05,0
be3aee91b31d8c0350a2f0ed2d21b9a3,2021-04-12,0
be3aee91b31d8c0350a2f0ed2d21b9a3,2021-04-19,0
be3aee91b31d8c0350a2f0ed2d21b9a3,2021-04-26,0
be3aee91b31d8c0350a2f0ed2d21b9a3,2021-05-03,0
be3aee91b31d8c0350a2f0ed2d21b9a3,2021-05-10,0
be3aee91b31d8c0350a2f0ed2d21b9a3,2021-05-17,0
be3aee91b31d8c0350a2f0ed2d21b9a3,2021-05-24,0
be3aee91b31d8c0350a2f0ed2d21b9a3,2021-05-31,0
be3aee91b31d8c0350a2f0ed2d21b9a3,2021-06-07,0
bea50d090733cbf4f94e99398eaf8de2,2021-03-08,0
bea50d090733cbf4f94e99398eaf8de2,2021-03-15,0
bea50d090733cbf4f94e99398eaf8de2,2021-03-22,0
bea50d090733cbf4f94e99398eaf8de2,2021-03-29,0
bea50d090733cbf4f94e99398eaf8de2,2021-04-05,0
bea50d090733cbf4f94e99398eaf8de2,2021-04-12,0
bea50d090733cbf4f94e99398eaf8de2,2021-04-19,0
bea50d090733cbf4f94e99398eaf8de2,2021-04-26,18
bea50d090733cbf4f94e99398eaf8de2,2021-05-03,17
bea50d090733cbf4f94e99398eaf8de2,2021-05-10,10
bea50d090733cbf4f94e99398eaf8de2,2021-05-17,13
bea50d090733cbf4f94e99398eaf8de2,2021-05-24,1
bea50d090733cbf4f94e99398eaf8de2,2021-05-31,0
bea50d090733cbf4f94e99398eaf8de2,2021-06-07,0
bf06fdfc1adfc5a76961a244b782b411,2021-03-08,0
bf06fdfc1adfc5a76961a244b782b411,2021-03-15,0
bf06fdfc1adfc5a76961a244b782b411,2021-03-22,0
bf06fdfc1adfc5a76961a244b782b411,2021-03-29,0
bf06fdfc1adfc5a76961a244b782b411,2021-04-05,0
bf06fdfc1adfc5a76961a244b782b411,2021-04-12,0
bf06fdfc1adfc5a76961a244b782b411,2021-04-19,0
bf06fdfc1adfc5a76961a244b782b411,2021-04-26,0
bf06fdfc1adfc5a76961a244b782b411,2021-05-03,0
bf06fdfc1adfc5a76961a244b782b411,2021-05-10,0
bf06fdfc1adfc5a76961a244b782b411,2021-05-17,206
bf06fdfc1adfc5a76961a244b782b411,2021-05-24,0
bf06fdfc1adfc5a76961a244b782b411,2021-05-31,0
bf06fdfc1adfc5a76961a244b782b411,2021-06-07,0
bf2fa572fab7d082c18ef122698c11b6,2021-03-08,0
bf2fa572fab7d082c18ef122698c11b6,2021-03-15,0
bf2fa572fab7d082c18ef122698c11b6,2021-03-22,0
bf2fa572fab7d082c18ef122698c11b6,2021-03-29,0
bf2fa572fab7d082c18ef122698c11b6,2021-04-05,0
bf2fa572fab7d082c18ef122698c11b6,2021-04-12,0
bf2fa572fab7d082c18ef122698c11b6,2021-04-19,0
bf2fa572fab7d082c18ef122698c11b6,2021-04-26,0
bf2fa572fab7d082c18ef122698c11b6,2021-05-03,0
bf2fa572fab7d082c18ef122698c11b6,2021-05-10,0
bf2fa572fab7d082c18ef122698c11b6,2021-05-17,0
bf2fa572fab7d082c18ef122698c11b6,2021-05-24,0
bf2fa572fab7d082c18ef122698c11b6,2021-05-31,0
bf2fa572fab7d082c18ef122698c11b6,2021-06-07,0
bf7701bc211c2ecc4314ca02f6ef1cef,2021-03-08,0
bf7701bc211c2ecc4314ca02f6ef1cef,2021-03-15,0
bf7701bc211c2ecc4314ca02f6ef1cef,2021-03-22,0
bf7701bc211c2ecc4314ca02f6ef1cef,2021-03-29,0
bf7701bc211c2ecc4314ca02f6ef1cef,2021-04-05,0
bf7701bc211c2ecc4314ca02f6ef1cef,2021-04-12,0
bf7701bc211c2ecc4314ca02f6ef1cef,2021-04-19,0
bf7701bc211c2ecc4314ca02f6ef1cef,2021-04-26,0
bf7701bc211c2ecc4314ca02f6ef1cef,2021-05-03,0
bf7701bc211c2ecc4314ca02f6ef1cef,2021-05-10,0
bf7701bc211c2ecc4314ca02f6ef1cef,2021-05-17,0
bf7701bc211c2ecc4314ca02f6ef1cef,2021-05-24,0
bf7701bc211c2ecc4314ca02f6ef1cef,2021-05-31,0
bf7701bc211c2ecc4314ca02f6ef1cef,2021-06-07,0
bfb492baf9b8e7687191f1c36e054f79,2021-03-08,0
bfb492baf9b8e7687191f1c36e054f79,2021-03-15,0
bfb492baf9b8e7687191f1c36e054f79,2021-03-22,0
bfb492baf9b8e7687191f1c36e054f79,2021-03-29,0
bfb492baf9b8e7687191f1c36e054f79,2021-04-05,0
bfb492baf9b8e7687191f1c36e054f79,2021-04-12,0
bfb492baf9b8e7687191f1c36e054f79,2021-04-19,0
bfb492baf9b8e7687191f1c36e054f79,2021-04-26,0
bfb492baf9b8e7687191f1c36e054f79,2021-05-03,0
bfb492baf9b8e7687191f1c36e054f79,2021-05-10,0
bfb492baf9b8e7687191f1c36e054f79,2021-05-17,0
bfb492baf9b8e7687191f1c36e054f79,2021-05-24,0
bfb492baf9b8e7687191f1c36e054f79,2021-05-31,0
bfb492baf9b8e7687191f1c36e054f79,2021-06-07,0
c01b430b575074f0850d1fd869fd4b31,2021-03-08,0
c01b430b575074f0850d1fd869fd4b31,2021-03-15,0
c01b430b575074f0850d1fd869fd4b31,2021-03-22,0
c01b430b575074f0850d1fd869fd4b31,2021-03-29,0
c01b430b575074f0850d1fd869fd4b31,2021-04-05,0
c01b430b575074f0850d1fd869fd4b31,2021-04-12,0
c01b430b575074f0850d1fd869fd4b31,2021-04-19,0
c01b430b575074f0850d1fd869fd4b31,2021-04-26,0
c01b430b575074f0850d1fd869fd4b31,2021-05-03,0
c01b430b575074f0850d1fd869fd4b31,2021-05-10,0
c01b430b575074f0850d1fd869fd4b31,2021-05-17,0
c01b430b575074f0850d1fd869fd4b31,2021-05-24,0
c01b430b575074f0850d1fd869fd4b31,2021-05-31,0
c01b430b575074f0850d1fd869fd4b31,2021-06-07,0
c185032995df20b0c9ef9ae52dd95ccb,2021-03-08,0
c185032995df20b0c9ef9ae52dd95ccb,2021-03-15,0
c185032995df20b0c9ef9ae52dd95ccb,2021-03-22,0
c185032995df20b0c9ef9ae52dd95ccb,2021-03-29,0
c185032995df20b0c9ef9ae52dd95ccb,2021-04-05,12
c185032995df20b0c9ef9ae52dd95ccb,2021-04-12,53
c185032995df20b0c9ef9ae52dd95ccb,2021-04-19,-7
c185032995df20b0c9ef9ae52dd95ccb,2021-04-26,33
c185032995df20b0c9ef9ae52dd95ccb,2021-05-03,-22
c185032995df20b0c9ef9ae52dd95ccb,2021-05-10,357
c185032995df20b0c9ef9ae52dd95ccb,2021-05-17,-121
c185032995df20b0c9ef9ae52dd95ccb,2021-05-24,0
c185032995df20b0c9ef9ae52dd95ccb,2021-05-31,0
c185032995df20b0c9ef9ae52dd95ccb,2021-06-07,0
c1a4cd2f572f10d682cb3966a417d46f,2021-03-08,0
c1a4cd2f572f10d682cb3966a417d46f,2021-03-15,0
c1a4cd2f572f10d682cb3966a417d46f,2021-03-22,0
c1a4cd2f572f10d682cb3966a417d46f,2021-03-29,0
c1a4cd2f572f10d682cb3966a417d46f,2021-04-05,0
c1a4cd2f572f10d682cb3966a417d46f,2021-04-12,0
c1a4cd2f572f10d682cb3966a417d46f,2021-04-19,0
c1a4cd2f572f10d682cb3966a417d46f,2021-04-26,0
c1a4cd2f572f10d682cb3966a417d46f,2021-05-03,3
c1a4cd2f572f10d682cb3966a417d46f,2021-05-10,0
c1a4cd2f572f10d682cb3966a417d46f,2021-05-17,0
c1a4cd2f572f10d682cb3966a417d46f,2021-05-24,0
c1a4cd2f572f10d682cb3966a417d46f,2021-05-31,0
c1a4cd2f572f10d682cb3966a417d46f,2021-06-07,0
c219499d9ff5f996b402914d1581d99b,2021-03-08,0
c219499d9ff5f996b402914d1581d99b,2021-03-15,0
c219499d9ff5f996b402914d1581d99b,2021-03-22,0
c219499d9ff5f996b402914d1581d99b,2021-03-29,0
c219499d9ff5f996b402914d1581d99b,2021-04-05,0
c219499d9ff5f996b402914d1581d99b,2021-04-12,0
c219499d9ff5f996b402914d1581d99b,2021-04-19,0
c219499d9ff5f996b402914d1581d99b,2021-04-26,0
c219499d9ff5f996b402914d1581d99b,2021-05-03,0
c219499d9ff5f996b402914d1581d99b,2021-05-10,0
c219499d9ff5f996b402914d1581d99b,2021-05-17,0
c219499d9ff5f996b402914d1581d99b,2021-05-24,0
c219499d9ff5f996b402914d1581d99b,2021-05-31,0
c219499d9ff5f996b402914d1581d99b,2021-06-07,0
c2413031482376d9b6bc2b194f39df59,2021-03-08,0
c2413031482376d9b6bc2b194f39df59,2021-03-15,0
c2413031482376d9b6bc2b194f39df59,2021-03-22,0
c2413031482376d9b6bc2b194f39df59,2021-03-29,0
c2413031482376d9b6bc2b194f39df59,2021-04-05,0
c2413031482376d9b6bc2b194f39df59,2021-04-12,0
c2413031482376d9b6bc2b194f39df59,2021-04-19,0
c2413031482376d9b6bc2b194f39df59,2021-04-26,0
c2413031482376d9b6bc2b194f39df59,2021-05-03,0
c2413031482376d9b6bc2b194f39df59,2021-05-10,0
c2413031482376d9b6bc2b194f39df59,2021-05-17,0
c2413031482376d9b6bc2b194f39df59,2021-05-24,0
c2413031482376d9b6bc2b194f39df59,2021-05-31,0
c2413031482376d9b6bc2b194f39df59,2021-06-07,0
c339194951cfeafb602ecb480398b553,2021-03-08,0
c339194951cfeafb602ecb480398b553,2021-03-15,0
c339194951cfeafb602ecb480398b553,2021-03-22,0
c339194951cfeafb602ecb480398b553,2021-03-29,0
c339194951cfeafb602ecb480398b553,2021-04-05,0
c339194951cfeafb602ecb480398b553,2021-04-12,0
c339194951cfeafb602ecb480398b553,2021-04-19,0
c339194951cfeafb602ecb480398b553,2021-04-26,0
c339194951cfeafb602ecb480398b553,2021-05-03,0
c339194951cfeafb602ecb480398b553,2021-05-10,0
c339194951cfeafb602ecb480398b553,2021-05-17,0
c339194951cfeafb602ecb480398b553,2021-05-24,0
c339194951cfeafb602ecb480398b553,2021-05-31,0
c339194951cfeafb602ecb480398b553,2021-06-07,0
c33ea1a813aed8ea5c19733d0729843d,2021-03-08,0
c33ea1a813aed8ea5c19733d0729843d,2021-03-15,0
c33ea1a813aed8ea5c19733d0729843d,2021-03-22,2
c33ea1a813aed8ea5c19733d0729843d,2021-03-29,0
c33ea1a813aed8ea5c19733d0729843d,2021-04-05,5
c33ea1a813aed8ea5c19733d0729843d,2021-04-12,1
c33ea1a813aed8ea5c19733d0729843d,2021-04-19,0
c33ea1a813aed8ea5c19733d0729843d,2021-04-26,0
c33ea1a813aed8ea5c19733d0729843d,2021-05-03,-3
c33ea1a813aed8ea5c19733d0729843d,2021-05-10,-1
c33ea1a813aed8ea5c19733d0729843d,2021-05-17,0
c33ea1a813aed8ea5c19733d0729843d,2021-05-24,0
c33ea1a813aed8ea5c19733d0729843d,2021-05-31,0
c33ea1a813aed8ea5c19733d0729843d,2021-06-07,0
c36d9c12341e6e17a35135144ddafbcd,2021-03-08,0
c36d9c12341e6e17a35135144ddafbcd,2021-03-15,0
c36d9c12341e6e17a35135144ddafbcd,2021-03-22,0
c36d9c12341e6e17a35135144ddafbcd,2021-03-29,0
c36d9c12341e6e17a35135144ddafbcd,2021-04-05,0
c36d9c12341e6e17a35135144ddafbcd,2021-04-12,0
c36d9c12341e6e17a35135144ddafbcd,2021-04-19,0
c36d9c12341e6e17a35135144ddafbcd,2021-04-26,0
c36d9c12341e6e17a35135144ddafbcd,2021-05-03,0
c36d9c12341e6e17a35135144ddafbcd,2021-05-10,0
c36d9c12341e6e17a35135144ddafbcd,2021-05-17,0
c36d9c12341e6e17a35135144ddafbcd,2021-05-24,0
c36d9c12341e6e17a35135144ddafbcd,2021-05-31,0
c36d9c12341e6e17a35135144ddafbcd,2021-06-07,0
c488bf7c41760394cf2799a749d288f4,2021-03-08,0
c488bf7c41760394cf2799a749d288f4,2021-03-15,0
c488bf7c41760394cf2799a749d288f4,2021-03-22,0
c488bf7c41760394cf2799a749d288f4,2021-03-29,0
c488bf7c41760394cf2799a749d288f4,2021-04-05,0
c488bf7c41760394cf2799a749d288f4,2021-04-12,0
c488bf7c41760394cf2799a749d288f4,2021-04-19,0
c488bf7c41760394cf2799a749d288f4,2021-04-26,0
c488bf7c41760394cf2799a749d288f4,2021-05-03,0
c488bf7c41760394cf2799a749d288f4,2021-05-10,0
c488bf7c41760394cf2799a749d288f4,2021-05-17,0
c488bf7c41760394cf2799a749d288f4,2021-05-24,0
c488bf7c41760394cf2799a749d288f4,2021-05-31,0
c488bf7c41760394cf2799a749d288f4,2021-06-07,0
c63b6c6b8de09b542834e25a15dae747,2021-03-08,0
c63b6c6b8de09b542834e25a15dae747,2021-03-15,0
c63b6c6b8de09b542834e25a15dae747,2021-03-22,0
c63b6c6b8de09b542834e25a15dae747,2021-03-29,0
c63b6c6b8de09b542834e25a15dae747,2021-04-05,0
c63b6c6b8de09b542834e25a15dae747,2021-04-12,0
c63b6c6b8de09b542834e25a15dae747,2021-04-19,0
c63b6c6b8de09b542834e25a15dae747,2021-04-26,0
c63b6c6b8de09b542834e25a15dae747,2021-05-03,0
c63b6c6b8de09b542834e25a15dae747,2021-05-10,0
c63b6c6b8de09b542834e25a15dae747,2021-05-17,0
c63b6c6b8de09b542834e25a15dae747,2021-05-24,0
c63b6c6b8de09b542834e25a15dae747,2021-05-31,0
c63b6c6b8de09b542834e25a15dae747,2021-06-07,0
c642dbaf5b3b52fb22dedb5cb02a86f5,2021-03-08,0
c642dbaf5b3b52fb22dedb5cb02a86f5,2021-03-15,0
c642dbaf5b3b52fb22dedb5cb02a86f5,2021-03-22,0
c642dbaf5b3b52fb22dedb5cb02a86f5,2021-03-29,0
c642dbaf5b3b52fb22dedb5cb02a86f5,2021-04-05,291
c642dbaf5b3b52fb22dedb5cb02a86f5,2021-04-12,-51
c642dbaf5b3b52fb22dedb5cb02a86f5,2021-04-19,1
c642dbaf5b3b52fb22dedb5cb02a86f5,2021-04-26,-159
c642dbaf5b3b52fb22dedb5cb02a86f5,2021-05-03,56
c642dbaf5b3b52fb22dedb5cb02a86f5,2021-05-10,-99
c642dbaf5b3b52fb22dedb5cb02a86f5,2021-05-17,72
c642dbaf5b3b52fb22dedb5cb02a86f5,2021-05-24,8
c642dbaf5b3b52fb22dedb5cb02a86f5,2021-05-31,0
c642dbaf5b3b52fb22dedb5cb02a86f5,2021-06-07,0
c64c7c6ba0bff9f8aa3654792cbf1000,2021-03-08,0
c64c7c6ba0bff9f8aa3654792cbf1000,2021-03-15,0
c64c7c6ba0bff9f8aa3654792cbf1000,2021-03-22,0
c64c7c6ba0bff9f8aa3654792cbf1000,2021-03-29,0
c64c7c6ba0bff9f8aa3654792cbf1000,2021-04-05,0
c64c7c6ba0bff9f8aa3654792cbf1000,2021-04-12,0
c64c7c6ba0bff9f8aa3654792cbf1000,2021-04-19,0
c64c7c6ba0bff9f8aa3654792cbf1000,2021-04-26,0
c64c7c6ba0bff9f8aa3654792cbf1000,2021-05-03,0
c64c7c6ba0bff9f8aa3654792cbf1000,2021-05-10,0
c64c7c6ba0bff9f8aa3654792cbf1000,2021-05-17,0
c64c7c6ba0bff9f8aa3654792cbf1000,2021-05-24,0
c64c7c6ba0bff9f8aa3654792cbf1000,2021-05-31,0
c64c7c6ba0bff9f8aa3654792cbf1000,2021-06-07,0
c667afe1760f1e611bbf1429a4d324c4,2021-03-08,0
c667afe1760f1e611bbf1429a4d324c4,2021-03-15,0
c667afe1760f1e611bbf1429a4d324c4,2021-03-22,0
c667afe1760f1e611bbf1429a4d324c4,2021-03-29,0
c667afe1760f1e611bbf1429a4d324c4,2021-04-05,0
c667afe1760f1e611bbf1429a4d324c4,2021-04-12,0
c667afe1760f1e611bbf1429a4d324c4,2021-04-19,0
c667afe1760f1e611bbf1429a4d324c4,2021-04-26,0
c667afe1760f1e611bbf1429a4d324c4,2021-05-03,0
c667afe1760f1e611bbf1429a4d324c4,2021-05-10,0
c667afe1760f1e611bbf1429a4d324c4,2021-05-17,0
c667afe1760f1e611bbf1429a4d324c4,2021-05-24,0
c667afe1760f1e611bbf1429a4d324c4,2021-05-31,0
c667afe1760f1e611bbf1429a4d324c4,2021-06-07,0
c67c64b598f9a4129f5001f40c7af297,2021-03-08,0
c67c64b598f9a4129f5001f40c7af297,2021-03-15,0
c67c64b598f9a4129f5001f40c7af297,2021-03-22,0
c67c64b598f9a4129f5001f40c7af297,2021-03-29,0
c67c64b598f9a4129f5001f40c7af297,2021-04-05,0
c67c64b598f9a4129f5001f40c7af297,2021-04-12,0
c67c64b598f9a4129f5001f40c7af297,2021-04-19,0
c67c64b598f9a4129f5001f40c7af297,2021-04-26,0
c67c64b598f9a4129f5001f40c7af297,2021-05-03,0
c67c64b598f9a4129f5001f40c7af297,2021-05-10,0
c67c64b598f9a4129f5001f40c7af297,2021-05-17,0
c67c64b598f9a4129f5001f40c7af297,2021-05-24,0
c67c64b598f9a4129f5001f40c7af297,2021-05-31,0
c67c64b598f9a4129f5001f40c7af297,2021-06-07,0
c6f0033ff3fd149682860a23015c3fec,2021-03-08,0
c6f0033ff3fd149682860a23015c3fec,2021-03-15,0
c6f0033ff3fd149682860a23015c3fec,2021-03-22,0
c6f0033ff3fd149682860a23015c3fec,2021-03-29,0
c6f0033ff3fd149682860a23015c3fec,2021-04-05,0
c6f0033ff3fd149682860a23015c3fec,2021-04-12,0
