,unit,ts,qty
13,6531526e9fea58faf051ca38af101a70,2021-03-15,0.0
20,6531526e9fea58faf051ca38af101a70,2021-03-22,0.0
27,6531526e9fea58faf051ca38af101a70,2021-03-29,0.0
34,6531526e9fea58faf051ca38af101a70,2021-04-05,167.0
41,6531526e9fea58faf051ca38af101a70,2021-04-12,55.000000000002274
48,6531526e9fea58faf051ca38af101a70,2021-04-19,4.3333333333332575
55,6531526e9fea58faf051ca38af101a70,2021-04-26,0.0
62,6531526e9fea58faf051ca38af101a70,2021-05-03,0.0
69,6531526e9fea58faf051ca38af101a70,2021-05-10,0.0
76,6531526e9fea58faf051ca38af101a70,2021-05-17,0.0
83,6531526e9fea58faf051ca38af101a70,2021-05-24,0.0
90,6531526e9fea58faf051ca38af101a70,2021-05-31,0.0
97,6531526e9fea58faf051ca38af101a70,2021-06-07,0.0
6,767380ffbfc3a74b3a2d102575c59400,2021-03-08,84.0
13,767380ffbfc3a74b3a2d102575c59400,2021-03-15,0.0
20,767380ffbfc3a74b3a2d102575c59400,2021-03-22,0.0
27,767380ffbfc3a74b3a2d102575c59400,2021-03-29,0.0
34,767380ffbfc3a74b3a2d102575c59400,2021-04-05,0.0
41,767380ffbfc3a74b3a2d102575c59400,2021-04-12,0.0
48,767380ffbfc3a74b3a2d102575c59400,2021-04-19,0.0
55,767380ffbfc3a74b3a2d102575c59400,2021-04-26,0.0
62,767380ffbfc3a74b3a2d102575c59400,2021-05-03,0.0
69,767380ffbfc3a74b3a2d102575c59400,2021-05-10,0.0
76,767380ffbfc3a74b3a2d102575c59400,2021-05-17,72.33333333333121
83,767380ffbfc3a74b3a2d102575c59400,2021-05-24,4.0
90,767380ffbfc3a74b3a2d102575c59400,2021-05-31,0.0
97,767380ffbfc3a74b3a2d102575c59400,2021-06-07,0.0
6,e13f9c2ae8b2f2f6204cf4a9ab029408,2021-03-08,18.40000000000029
13,e13f9c2ae8b2f2f6204cf4a9ab029408,2021-03-15,0.0
20,e13f9c2ae8b2f2f6204cf4a9ab029408,2021-03-22,0.0
27,e13f9c2ae8b2f2f6204cf4a9ab029408,2021-03-29,1.3999999999993946
34,e13f9c2ae8b2f2f6204cf4a9ab029408,2021-04-05,0.0
41,e13f9c2ae8b2f2f6204cf4a9ab029408,2021-04-12,0.0
48,e13f9c2ae8b2f2f6204cf4a9ab029408,2021-04-19,0.0
55,e13f9c2ae8b2f2f6204cf4a9ab029408,2021-04-26,0.0
62,e13f9c2ae8b2f2f6204cf4a9ab029408,2021-05-03,0.0
69,e13f9c2ae8b2f2f6204cf4a9ab029408,2021-05-10,0.0
76,e13f9c2ae8b2f2f6204cf4a9ab029408,2021-05-17,0.0
83,e13f9c2ae8b2f2f6204cf4a9ab029408,2021-05-24,0.0
90,e13f9c2ae8b2f2f6204cf4a9ab029408,2021-05-31,0.0
97,e13f9c2ae8b2f2f6204cf4a9ab029408,2021-06-07,0.0
6,f1e4f08d73f2c4edb21519e03be12791,2021-03-08,1046.6666666666497
13,f1e4f08d73f2c4edb21519e03be12791,2021-03-15,0.0
20,f1e4f08d73f2c4edb21519e03be12791,2021-03-22,0.0
27,f1e4f08d73f2c4edb21519e03be12791,2021-03-29,78.33333333336668
34,f1e4f08d73f2c4edb21519e03be12791,2021-04-05,42.00000000000182
41,f1e4f08d73f2c4edb21519e03be12791,2021-04-12,173.3333333332812
48,f1e4f08d73f2c4edb21519e03be12791,2021-04-19,2.3333333333339397
55,f1e4f08d73f2c4edb21519e03be12791,2021-04-26,0.0
62,f1e4f08d73f2c4edb21519e03be12791,2021-05-03,0.0
69,f1e4f08d73f2c4edb21519e03be12791,2021-05-10,0.0
76,f1e4f08d73f2c4edb21519e03be12791,2021-05-17,0.0
83,f1e4f08d73f2c4edb21519e03be12791,2021-05-24,210.33333333336668
90,f1e4f08d73f2c4edb21519e03be12791,2021-05-31,44.0
97,f1e4f08d73f2c4edb21519e03be12791,2021-06-07,0.0
6,b32bf9eacb9f01653a337fa3e4e68774,2021-03-08,522.1666666666652
13,b32bf9eacb9f01653a337fa3e4e68774,2021-03-15,75.16666666666606
20,b32bf9eacb9f01653a337fa3e4e68774,2021-03-22,241.8333333333403
27,b32bf9eacb9f01653a337fa3e4e68774,2021-03-29,64.83333333333303
34,b32bf9eacb9f01653a337fa3e4e68774,2021-04-05,0.0
41,b32bf9eacb9f01653a337fa3e4e68774,2021-04-12,840.833333333333
48,b32bf9eacb9f01653a337fa3e4e68774,2021-04-19,0.0
55,b32bf9eacb9f01653a337fa3e4e68774,2021-04-26,0.0
62,b32bf9eacb9f01653a337fa3e4e68774,2021-05-03,0.0
69,b32bf9eacb9f01653a337fa3e4e68774,2021-05-10,0.0
76,b32bf9eacb9f01653a337fa3e4e68774,2021-05-17,0.0
83,b32bf9eacb9f01653a337fa3e4e68774,2021-05-24,0.0
90,b32bf9eacb9f01653a337fa3e4e68774,2021-05-31,1045.833333333329
97,b32bf9eacb9f01653a337fa3e4e68774,2021-06-07,352.8333333333344
6,7b6b85b4896096bde3c75af3f33f113a,2021-03-08,1087.2000000000007
13,7b6b85b4896096bde3c75af3f33f113a,2021-03-15,5.800000000000182
20,7b6b85b4896096bde3c75af3f33f113a,2021-03-22,0.0
27,7b6b85b4896096bde3c75af3f33f113a,2021-03-29,0.0
34,7b6b85b4896096bde3c75af3f33f113a,2021-04-05,0.0
41,7b6b85b4896096bde3c75af3f33f113a,2021-04-12,0.0
48,7b6b85b4896096bde3c75af3f33f113a,2021-04-19,0.0
55,7b6b85b4896096bde3c75af3f33f113a,2021-04-26,0.0
62,7b6b85b4896096bde3c75af3f33f113a,2021-05-03,0.0
69,7b6b85b4896096bde3c75af3f33f113a,2021-05-10,0.0
76,7b6b85b4896096bde3c75af3f33f113a,2021-05-17,0.0
83,7b6b85b4896096bde3c75af3f33f113a,2021-05-24,0.0
90,7b6b85b4896096bde3c75af3f33f113a,2021-05-31,8.599999999996953
97,7b6b85b4896096bde3c75af3f33f113a,2021-06-07,0.0
6,89fbf40354fb32f7ab0c9f7b16b4fbb2,2021-03-08,3340.999999999982
13,89fbf40354fb32f7ab0c9f7b16b4fbb2,2021-03-15,0.0
20,89fbf40354fb32f7ab0c9f7b16b4fbb2,2021-03-22,0.0
27,89fbf40354fb32f7ab0c9f7b16b4fbb2,2021-03-29,4185.60000000006
34,89fbf40354fb32f7ab0c9f7b16b4fbb2,2021-04-05,1078.999999999989
41,89fbf40354fb32f7ab0c9f7b16b4fbb2,2021-04-12,0.0
48,89fbf40354fb32f7ab0c9f7b16b4fbb2,2021-04-19,0.0
55,89fbf40354fb32f7ab0c9f7b16b4fbb2,2021-04-26,0.0
62,89fbf40354fb32f7ab0c9f7b16b4fbb2,2021-05-03,0.0
69,89fbf40354fb32f7ab0c9f7b16b4fbb2,2021-05-10,0.0
76,89fbf40354fb32f7ab0c9f7b16b4fbb2,2021-05-17,0.0
83,89fbf40354fb32f7ab0c9f7b16b4fbb2,2021-05-24,15333.00000000011
90,89fbf40354fb32f7ab0c9f7b16b4fbb2,2021-05-31,0.0
97,89fbf40354fb32f7ab0c9f7b16b4fbb2,2021-06-07,0.0
6,0a63786c7beb9d9a2052c94646624c7a,2021-03-08,508.6666666666624
13,0a63786c7beb9d9a2052c94646624c7a,2021-03-15,1754.6666666666752
20,0a63786c7beb9d9a2052c94646624c7a,2021-03-22,0.0
27,0a63786c7beb9d9a2052c94646624c7a,2021-03-29,0.0
34,0a63786c7beb9d9a2052c94646624c7a,2021-04-05,0.0
41,0a63786c7beb9d9a2052c94646624c7a,2021-04-12,0.0
48,0a63786c7beb9d9a2052c94646624c7a,2021-04-19,0.0
55,0a63786c7beb9d9a2052c94646624c7a,2021-04-26,0.0
62,0a63786c7beb9d9a2052c94646624c7a,2021-05-03,0.0
69,0a63786c7beb9d9a2052c94646624c7a,2021-05-10,0.0
76,0a63786c7beb9d9a2052c94646624c7a,2021-05-17,0.0
83,0a63786c7beb9d9a2052c94646624c7a,2021-05-24,0.0
90,0a63786c7beb9d9a2052c94646624c7a,2021-05-31,0.0
97,0a63786c7beb9d9a2052c94646624c7a,2021-06-07,0.0
6,d8f5a4ee2c1379f5e78113d518ecfc47,2021-03-08,18.333333333333883
13,d8f5a4ee2c1379f5e78113d518ecfc47,2021-03-15,0.0
20,d8f5a4ee2c1379f5e78113d518ecfc47,2021-03-22,18.999999999999716
27,d8f5a4ee2c1379f5e78113d518ecfc47,2021-03-29,0.0
34,d8f5a4ee2c1379f5e78113d518ecfc47,2021-04-05,0.0
41,d8f5a4ee2c1379f5e78113d518ecfc47,2021-04-12,0.0
48,d8f5a4ee2c1379f5e78113d518ecfc47,2021-04-19,0.0
55,d8f5a4ee2c1379f5e78113d518ecfc47,2021-04-26,0.0
62,d8f5a4ee2c1379f5e78113d518ecfc47,2021-05-03,0.0
69,d8f5a4ee2c1379f5e78113d518ecfc47,2021-05-10,0.0
76,d8f5a4ee2c1379f5e78113d518ecfc47,2021-05-17,0.0
83,d8f5a4ee2c1379f5e78113d518ecfc47,2021-05-24,0.0
90,d8f5a4ee2c1379f5e78113d518ecfc47,2021-05-31,0.0
97,d8f5a4ee2c1379f5e78113d518ecfc47,2021-06-07,0.0
6,3060d32b2347aa5df8cf51f65e926374,2021-03-08,2135.3333333331975
13,3060d32b2347aa5df8cf51f65e926374,2021-03-15,0.0
20,3060d32b2347aa5df8cf51f65e926374,2021-03-22,0.0
27,3060d32b2347aa5df8cf51f65e926374,2021-03-29,0.0
34,3060d32b2347aa5df8cf51f65e926374,2021-04-05,0.0
41,3060d32b2347aa5df8cf51f65e926374,2021-04-12,2208.000000000058
48,3060d32b2347aa5df8cf51f65e926374,2021-04-19,715.6666666666715
55,3060d32b2347aa5df8cf51f65e926374,2021-04-26,2204.333333333416
62,3060d32b2347aa5df8cf51f65e926374,2021-05-03,393.99999999998545
69,3060d32b2347aa5df8cf51f65e926374,2021-05-10,0.0
76,3060d32b2347aa5df8cf51f65e926374,2021-05-17,0.0
83,3060d32b2347aa5df8cf51f65e926374,2021-05-24,2902.3333333331975
90,3060d32b2347aa5df8cf51f65e926374,2021-05-31,6881.0000000002765
97,3060d32b2347aa5df8cf51f65e926374,2021-06-07,0.0
6,516ded8d3270a7c99a84812e7b8a150e,2021-03-08,658.9999999999836
13,516ded8d3270a7c99a84812e7b8a150e,2021-03-15,671.0000000000164
20,516ded8d3270a7c99a84812e7b8a150e,2021-03-22,39.66666666666788
27,516ded8d3270a7c99a84812e7b8a150e,2021-03-29,0.0
34,516ded8d3270a7c99a84812e7b8a150e,2021-04-05,0.0
41,516ded8d3270a7c99a84812e7b8a150e,2021-04-12,18.33333333333212
48,516ded8d3270a7c99a84812e7b8a150e,2021-04-19,697.6666666666663
55,516ded8d3270a7c99a84812e7b8a150e,2021-04-26,230.3333333333337
62,516ded8d3270a7c99a84812e7b8a150e,2021-05-03,328.00000000000887
69,516ded8d3270a7c99a84812e7b8a150e,2021-05-10,0.0
76,516ded8d3270a7c99a84812e7b8a150e,2021-05-17,1548.6666666666736
83,516ded8d3270a7c99a84812e7b8a150e,2021-05-24,366.33333333333576
90,516ded8d3270a7c99a84812e7b8a150e,2021-05-31,0.0
97,516ded8d3270a7c99a84812e7b8a150e,2021-06-07,0.0
6,6604055dd29c395870d7710a8fa647a2,2021-03-08,0.0
13,6604055dd29c395870d7710a8fa647a2,2021-03-15,224.0
20,6604055dd29c395870d7710a8fa647a2,2021-03-22,0.0
27,6604055dd29c395870d7710a8fa647a2,2021-03-29,0.0
34,6604055dd29c395870d7710a8fa647a2,2021-04-05,0.0
41,6604055dd29c395870d7710a8fa647a2,2021-04-12,0.0
48,6604055dd29c395870d7710a8fa647a2,2021-04-19,0.0
55,6604055dd29c395870d7710a8fa647a2,2021-04-26,0.0
62,6604055dd29c395870d7710a8fa647a2,2021-05-03,0.0
69,6604055dd29c395870d7710a8fa647a2,2021-05-10,0.0
76,6604055dd29c395870d7710a8fa647a2,2021-05-17,2762.666666666663
83,6604055dd29c395870d7710a8fa647a2,2021-05-24,0.0
90,6604055dd29c395870d7710a8fa647a2,2021-05-31,0.0
97,6604055dd29c395870d7710a8fa647a2,2021-06-07,0.0
6,2c4cd7a90b66b3c1fbdfdae57489671a,2021-03-08,0.0
13,2c4cd7a90b66b3c1fbdfdae57489671a,2021-03-15,0.0
20,2c4cd7a90b66b3c1fbdfdae57489671a,2021-03-22,0.0
27,2c4cd7a90b66b3c1fbdfdae57489671a,2021-03-29,373.3333333333336
34,2c4cd7a90b66b3c1fbdfdae57489671a,2021-04-05,0.0
41,2c4cd7a90b66b3c1fbdfdae57489671a,2021-04-12,0.0
48,2c4cd7a90b66b3c1fbdfdae57489671a,2021-04-19,0.0
55,2c4cd7a90b66b3c1fbdfdae57489671a,2021-04-26,0.0
62,2c4cd7a90b66b3c1fbdfdae57489671a,2021-05-03,0.0
69,2c4cd7a90b66b3c1fbdfdae57489671a,2021-05-10,0.0
76,2c4cd7a90b66b3c1fbdfdae57489671a,2021-05-17,0.0
83,2c4cd7a90b66b3c1fbdfdae57489671a,2021-05-24,0.0
90,2c4cd7a90b66b3c1fbdfdae57489671a,2021-05-31,0.0
97,2c4cd7a90b66b3c1fbdfdae57489671a,2021-06-07,0.0
6,8968401cdc9c82581424e2c56416af63,2021-03-08,7.333333333333499
13,8968401cdc9c82581424e2c56416af63,2021-03-15,3.3333333333333
20,8968401cdc9c82581424e2c56416af63,2021-03-22,0.5
27,8968401cdc9c82581424e2c56416af63,2021-03-29,0.0
34,8968401cdc9c82581424e2c56416af63,2021-04-05,18.49999999999997
41,8968401cdc9c82581424e2c56416af63,2021-04-12,0.0
48,8968401cdc9c82581424e2c56416af63,2021-04-19,0.0
55,8968401cdc9c82581424e2c56416af63,2021-04-26,0.0
62,8968401cdc9c82581424e2c56416af63,2021-05-03,0.0
69,8968401cdc9c82581424e2c56416af63,2021-05-10,0.0
76,8968401cdc9c82581424e2c56416af63,2021-05-17,0.0
83,8968401cdc9c82581424e2c56416af63,2021-05-24,129.83333333333337
90,8968401cdc9c82581424e2c56416af63,2021-05-31,2.5
97,8968401cdc9c82581424e2c56416af63,2021-06-07,0.0
6,68e773660014a36c2fd6ad15b4cd3f73,2021-03-08,277.33333333333326
13,68e773660014a36c2fd6ad15b4cd3f73,2021-03-15,0.0
20,68e773660014a36c2fd6ad15b4cd3f73,2021-03-22,0.0
27,68e773660014a36c2fd6ad15b4cd3f73,2021-03-29,0.0
34,68e773660014a36c2fd6ad15b4cd3f73,2021-04-05,156.33333333333474
41,68e773660014a36c2fd6ad15b4cd3f73,2021-04-12,30.666666666666742
48,68e773660014a36c2fd6ad15b4cd3f73,2021-04-19,0.0
55,68e773660014a36c2fd6ad15b4cd3f73,2021-04-26,0.0
62,68e773660014a36c2fd6ad15b4cd3f73,2021-05-03,0.0
69,68e773660014a36c2fd6ad15b4cd3f73,2021-05-10,232.99999999999915
76,68e773660014a36c2fd6ad15b4cd3f73,2021-05-17,39.0
83,68e773660014a36c2fd6ad15b4cd3f73,2021-05-24,0.0
90,68e773660014a36c2fd6ad15b4cd3f73,2021-05-31,0.0
97,68e773660014a36c2fd6ad15b4cd3f73,2021-06-07,0.0
6,a95bc9dc9e0cfb2e4150fa10cafc835d,2021-03-08,365.8000000002212
13,a95bc9dc9e0cfb2e4150fa10cafc835d,2021-03-15,0.0
20,a95bc9dc9e0cfb2e4150fa10cafc835d,2021-03-22,0.0
27,a95bc9dc9e0cfb2e4150fa10cafc835d,2021-03-29,0.0
34,a95bc9dc9e0cfb2e4150fa10cafc835d,2021-04-05,0.0
41,a95bc9dc9e0cfb2e4150fa10cafc835d,2021-04-12,0.0
48,a95bc9dc9e0cfb2e4150fa10cafc835d,2021-04-19,0.0
55,a95bc9dc9e0cfb2e4150fa10cafc835d,2021-04-26,0.0
62,a95bc9dc9e0cfb2e4150fa10cafc835d,2021-05-03,0.0
69,a95bc9dc9e0cfb2e4150fa10cafc835d,2021-05-10,1476.7999999997555
76,a95bc9dc9e0cfb2e4150fa10cafc835d,2021-05-17,3103.800000000054
83,a95bc9dc9e0cfb2e4150fa10cafc835d,2021-05-24,248.19999999999072
90,a95bc9dc9e0cfb2e4150fa10cafc835d,2021-05-31,0.0
97,a95bc9dc9e0cfb2e4150fa10cafc835d,2021-06-07,0.0
6,6076c4bba01f24298a015a720a4c2e8e,2021-03-08,405.9999999999952
13,6076c4bba01f24298a015a720a4c2e8e,2021-03-15,0.0
20,6076c4bba01f24298a015a720a4c2e8e,2021-03-22,2656.6666666666724
27,6076c4bba01f24298a015a720a4c2e8e,2021-03-29,25.333333333334394
34,6076c4bba01f24298a015a720a4c2e8e,2021-04-05,0.0
41,6076c4bba01f24298a015a720a4c2e8e,2021-04-12,0.0
48,6076c4bba01f24298a015a720a4c2e8e,2021-04-19,0.0
55,6076c4bba01f24298a015a720a4c2e8e,2021-04-26,0.0
62,6076c4bba01f24298a015a720a4c2e8e,2021-05-03,0.0
69,6076c4bba01f24298a015a720a4c2e8e,2021-05-10,0.0
76,6076c4bba01f24298a015a720a4c2e8e,2021-05-17,0.0
83,6076c4bba01f24298a015a720a4c2e8e,2021-05-24,0.0
90,6076c4bba01f24298a015a720a4c2e8e,2021-05-31,0.0
97,6076c4bba01f24298a015a720a4c2e8e,2021-06-07,0.0
6,ae195567191b85a990cd0a29c675dc39,2021-03-08,217.33333333334042
13,ae195567191b85a990cd0a29c675dc39,2021-03-15,117.99999999999557
20,ae195567191b85a990cd0a29c675dc39,2021-03-22,150.99999999999397
27,ae195567191b85a990cd0a29c675dc39,2021-03-29,27.0
34,ae195567191b85a990cd0a29c675dc39,2021-04-05,0.0
41,ae195567191b85a990cd0a29c675dc39,2021-04-12,0.0
48,ae195567191b85a990cd0a29c675dc39,2021-04-19,0.0
55,ae195567191b85a990cd0a29c675dc39,2021-04-26,0.0
62,ae195567191b85a990cd0a29c675dc39,2021-05-03,0.0
69,ae195567191b85a990cd0a29c675dc39,2021-05-10,0.0
76,ae195567191b85a990cd0a29c675dc39,2021-05-17,0.0
83,ae195567191b85a990cd0a29c675dc39,2021-05-24,39.000000000001364
90,ae195567191b85a990cd0a29c675dc39,2021-05-31,0.0
97,ae195567191b85a990cd0a29c675dc39,2021-06-07,882.666666666669
6,0490a15183efadaa0e33f0ecb60e6013,2021-03-08,295.9999999999909
13,0490a15183efadaa0e33f0ecb60e6013,2021-03-15,735.3333333333467
20,0490a15183efadaa0e33f0ecb60e6013,2021-03-22,28.999999999987267
27,0490a15183efadaa0e33f0ecb60e6013,2021-03-29,51.0
34,0490a15183efadaa0e33f0ecb60e6013,2021-04-05,0.0
41,0490a15183efadaa0e33f0ecb60e6013,2021-04-12,1599.3333333333462
48,0490a15183efadaa0e33f0ecb60e6013,2021-04-19,0.0
55,0490a15183efadaa0e33f0ecb60e6013,2021-04-26,0.0
62,0490a15183efadaa0e33f0ecb60e6013,2021-05-03,0.0
69,0490a15183efadaa0e33f0ecb60e6013,2021-05-10,0.0
76,0490a15183efadaa0e33f0ecb60e6013,2021-05-17,0.0
83,0490a15183efadaa0e33f0ecb60e6013,2021-05-24,0.0
90,0490a15183efadaa0e33f0ecb60e6013,2021-05-31,0.0
97,0490a15183efadaa0e33f0ecb60e6013,2021-06-07,0.0
6,4db9c0b0046c272f784e33b284a54581,2021-03-08,80.8333333333394
13,4db9c0b0046c272f784e33b284a54581,2021-03-15,0.0
20,4db9c0b0046c272f784e33b284a54581,2021-03-22,0.0
27,4db9c0b0046c272f784e33b284a54581,2021-03-29,23.00000000000273
34,4db9c0b0046c272f784e33b284a54581,2021-04-05,0.0
41,4db9c0b0046c272f784e33b284a54581,2021-04-12,0.0
48,4db9c0b0046c272f784e33b284a54581,2021-04-19,0.0
55,4db9c0b0046c272f784e33b284a54581,2021-04-26,320.16666666665606
62,4db9c0b0046c272f784e33b284a54581,2021-05-03,0.0
69,4db9c0b0046c272f784e33b284a54581,2021-05-10,0.0
76,4db9c0b0046c272f784e33b284a54581,2021-05-17,252.9999999999999
83,4db9c0b0046c272f784e33b284a54581,2021-05-24,11.666666666666629
90,4db9c0b0046c272f784e33b284a54581,2021-05-31,0.0
97,4db9c0b0046c272f784e33b284a54581,2021-06-07,0.0
6,cfec28291a02a76b704a890b7f1176d6,2021-03-08,351.66666666668243
13,cfec28291a02a76b704a890b7f1176d6,2021-03-15,51.00000000000364
20,cfec28291a02a76b704a890b7f1176d6,2021-03-22,373.3333333333468
27,cfec28291a02a76b704a890b7f1176d6,2021-03-29,23505.999999999953
34,cfec28291a02a76b704a890b7f1176d6,2021-04-05,14.33333333333212
41,cfec28291a02a76b704a890b7f1176d6,2021-04-12,0.0
48,cfec28291a02a76b704a890b7f1176d6,2021-04-19,0.0
55,cfec28291a02a76b704a890b7f1176d6,2021-04-26,0.0
62,cfec28291a02a76b704a890b7f1176d6,2021-05-03,0.0
69,cfec28291a02a76b704a890b7f1176d6,2021-05-10,0.0
76,cfec28291a02a76b704a890b7f1176d6,2021-05-17,0.0
83,cfec28291a02a76b704a890b7f1176d6,2021-05-24,0.0
90,cfec28291a02a76b704a890b7f1176d6,2021-05-31,0.0
97,cfec28291a02a76b704a890b7f1176d6,2021-06-07,0.0
6,a4800dcc1de8b0e347c2d5435dbed74a,2021-03-08,15.499999999995453
13,a4800dcc1de8b0e347c2d5435dbed74a,2021-03-15,0.0
20,a4800dcc1de8b0e347c2d5435dbed74a,2021-03-22,0.0
27,a4800dcc1de8b0e347c2d5435dbed74a,2021-03-29,0.0
34,a4800dcc1de8b0e347c2d5435dbed74a,2021-04-05,0.0
41,a4800dcc1de8b0e347c2d5435dbed74a,2021-04-12,0.0
48,a4800dcc1de8b0e347c2d5435dbed74a,2021-04-19,0.0
55,a4800dcc1de8b0e347c2d5435dbed74a,2021-04-26,0.0
62,a4800dcc1de8b0e347c2d5435dbed74a,2021-05-03,0.0
69,a4800dcc1de8b0e347c2d5435dbed74a,2021-05-10,0.0
76,a4800dcc1de8b0e347c2d5435dbed74a,2021-05-17,0.0
83,a4800dcc1de8b0e347c2d5435dbed74a,2021-05-24,0.0
90,a4800dcc1de8b0e347c2d5435dbed74a,2021-05-31,0.0
97,a4800dcc1de8b0e347c2d5435dbed74a,2021-06-07,0.0
6,8f5e55c73f9752aa8e168313e6c0499b,2021-03-08,37.999999999997726
13,8f5e55c73f9752aa8e168313e6c0499b,2021-03-15,0.0
20,8f5e55c73f9752aa8e168313e6c0499b,2021-03-22,0.0
27,8f5e55c73f9752aa8e168313e6c0499b,2021-03-29,0.0
34,8f5e55c73f9752aa8e168313e6c0499b,2021-04-05,316.33333333333667
41,8f5e55c73f9752aa8e168313e6c0499b,2021-04-12,0.0
48,8f5e55c73f9752aa8e168313e6c0499b,2021-04-19,0.0
55,8f5e55c73f9752aa8e168313e6c0499b,2021-04-26,0.0
62,8f5e55c73f9752aa8e168313e6c0499b,2021-05-03,0.0
69,8f5e55c73f9752aa8e168313e6c0499b,2021-05-10,0.0
76,8f5e55c73f9752aa8e168313e6c0499b,2021-05-17,0.0
83,8f5e55c73f9752aa8e168313e6c0499b,2021-05-24,0.0
90,8f5e55c73f9752aa8e168313e6c0499b,2021-05-31,0.0
97,8f5e55c73f9752aa8e168313e6c0499b,2021-06-07,0.0
6,c86e0698e19f7d634b1a0a63fc32f7c2,2021-03-08,90.5000000000091
13,c86e0698e19f7d634b1a0a63fc32f7c2,2021-03-15,52.49999999998681
20,c86e0698e19f7d634b1a0a63fc32f7c2,2021-03-22,4.166666666666515
27,c86e0698e19f7d634b1a0a63fc32f7c2,2021-03-29,0.0
34,c86e0698e19f7d634b1a0a63fc32f7c2,2021-04-05,0.0
41,c86e0698e19f7d634b1a0a63fc32f7c2,2021-04-12,0.0
48,c86e0698e19f7d634b1a0a63fc32f7c2,2021-04-19,0.0
55,c86e0698e19f7d634b1a0a63fc32f7c2,2021-04-26,12.500000000009095
62,c86e0698e19f7d634b1a0a63fc32f7c2,2021-05-03,0.0
69,c86e0698e19f7d634b1a0a63fc32f7c2,2021-05-10,0.0
76,c86e0698e19f7d634b1a0a63fc32f7c2,2021-05-17,0.0
83,c86e0698e19f7d634b1a0a63fc32f7c2,2021-05-24,0.0
90,c86e0698e19f7d634b1a0a63fc32f7c2,2021-05-31,0.0
97,c86e0698e19f7d634b1a0a63fc32f7c2,2021-06-07,0.0
6,accd66003eb655c5bc81c4a48d0fdccc,2021-03-08,0.0
13,accd66003eb655c5bc81c4a48d0fdccc,2021-03-15,165.00000000002183
20,accd66003eb655c5bc81c4a48d0fdccc,2021-03-22,0.0
27,accd66003eb655c5bc81c4a48d0fdccc,2021-03-29,0.0
34,accd66003eb655c5bc81c4a48d0fdccc,2021-04-05,0.0
41,accd66003eb655c5bc81c4a48d0fdccc,2021-04-12,3442.400000000037
48,accd66003eb655c5bc81c4a48d0fdccc,2021-04-19,5.400000000002365
55,accd66003eb655c5bc81c4a48d0fdccc,2021-04-26,0.0
62,accd66003eb655c5bc81c4a48d0fdccc,2021-05-03,0.0
69,accd66003eb655c5bc81c4a48d0fdccc,2021-05-10,0.0
76,accd66003eb655c5bc81c4a48d0fdccc,2021-05-17,1071.5999999999403
83,accd66003eb655c5bc81c4a48d0fdccc,2021-05-24,0.0
90,accd66003eb655c5bc81c4a48d0fdccc,2021-05-31,0.0
97,accd66003eb655c5bc81c4a48d0fdccc,2021-06-07,0.0
6,d8dcc36b286b0e2cfe4e7d8aeaa95723,2021-03-08,201.66666666668243
13,d8dcc36b286b0e2cfe4e7d8aeaa95723,2021-03-15,0.0
20,d8dcc36b286b0e2cfe4e7d8aeaa95723,2021-03-22,56.16666666665333
27,d8dcc36b286b0e2cfe4e7d8aeaa95723,2021-03-29,68.33333333331757
34,d8dcc36b286b0e2cfe4e7d8aeaa95723,2021-04-05,0.0
41,d8dcc36b286b0e2cfe4e7d8aeaa95723,2021-04-12,0.0
48,d8dcc36b286b0e2cfe4e7d8aeaa95723,2021-04-19,0.0
55,d8dcc36b286b0e2cfe4e7d8aeaa95723,2021-04-26,0.0
62,d8dcc36b286b0e2cfe4e7d8aeaa95723,2021-05-03,0.0
69,d8dcc36b286b0e2cfe4e7d8aeaa95723,2021-05-10,0.0
76,d8dcc36b286b0e2cfe4e7d8aeaa95723,2021-05-17,0.0
83,d8dcc36b286b0e2cfe4e7d8aeaa95723,2021-05-24,0.0
90,d8dcc36b286b0e2cfe4e7d8aeaa95723,2021-05-31,0.0
97,d8dcc36b286b0e2cfe4e7d8aeaa95723,2021-06-07,0.0
6,543bafa49d8b618ce56f19fe7ca1c19e,2021-03-08,29.6666666666668
13,543bafa49d8b618ce56f19fe7ca1c19e,2021-03-15,17.000000000000398
20,543bafa49d8b618ce56f19fe7ca1c19e,2021-03-22,0.0
27,543bafa49d8b618ce56f19fe7ca1c19e,2021-03-29,38.999999999998806
34,543bafa49d8b618ce56f19fe7ca1c19e,2021-04-05,0.0
41,543bafa49d8b618ce56f19fe7ca1c19e,2021-04-12,0.0
48,543bafa49d8b618ce56f19fe7ca1c19e,2021-04-19,0.0
55,543bafa49d8b618ce56f19fe7ca1c19e,2021-04-26,177.66666666666757
62,543bafa49d8b618ce56f19fe7ca1c19e,2021-05-03,54.666666666666686
69,543bafa49d8b618ce56f19fe7ca1c19e,2021-05-10,0.0
76,543bafa49d8b618ce56f19fe7ca1c19e,2021-05-17,34.6666666666662
83,543bafa49d8b618ce56f19fe7ca1c19e,2021-05-24,5677.333333333333
90,543bafa49d8b618ce56f19fe7ca1c19e,2021-05-31,10.99999999999909
97,543bafa49d8b618ce56f19fe7ca1c19e,2021-06-07,0.0
6,26f7ba422e150e0440e8e506ed7055fe,2021-03-08,1891.0
13,26f7ba422e150e0440e8e506ed7055fe,2021-03-15,2169.599999999995
